link,form,table
"<a href=""https://ekantipur.com/gandaki-pradesh/2026/01/27/market-protection-plan-being-implemented-in-singa-tatopani-37-18.html"" onclick=""gaEvent('Homepage Category','गण्डकी','सिंगा तातोपानीमा बजार संरक्षण योजना कार्यान्वयनमा');""><div class=""placeholder""></div><img alt=""Market protection plan being implemented in Singa Tatopani"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/third-party/tatopani-nadi-niyantran-project-2712026055152-1000x0.jpg&amp;w=301&amp;h=0""/></a>",,
,,
"<a href=""https://ekantipur.com/gandaki-pradesh/2026/01/27/market-protection-plan-being-implemented-in-singa-tatopani-37-18.html"" onclick=""gaEvent('Homepage Category','गण्डकी','सिंगा तातोपानीमा बजार संरक्षण योजना कार्यान्वयनमा');"">सिंगा तातोपानीमा बजार संरक्षण योजना कार्यान्वयनमा</a>",,
,,
"<a attr-newsid=""9871375"" class=""saveNewsLink"" onclick=""saveNews('9871375',this,'2026-01-27');"" style=""cursor:pointer;""><i class=""icon-save""></i> संग्रह</a>",,
"<a href=""https://ekantipur.com/gandaki-pradesh/2026/01/26/girl-dies-after-being-hit-by-school-bus-58-28.html"" onclick=""gaEvent('Homepage Category','गण्डकी','स्कुल बसले किच्दा बालिकाको मृत्यु');""><div class=""placeholder""></div><img alt=""Girl dies after being hit by school bus"" data-src=""https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2018/default/ekantipur-default-2025.png""/></a>",,
"<a href=""https://ekantipur.com/gandaki-pradesh/2026/01/26/girl-dies-after-being-hit-by-school-bus-58-28.html"" onclick=""gaEvent('Homepage Category','गण्डकी','स्कुल बसले किच्दा बालिकाको मृत्यु');""><div class=""placeholder""></div><img alt=""Girl dies after being hit by school bus"" data-src=""https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2018/default/ekantipur-default-2025.png""/></a>",,
,,
"<a href=""https://ekantipur.com/gandaki-pradesh/2026/01/26/girl-dies-after-being-hit-by-school-bus-58-28.html"" onclick=""gaEvent('Homepage Category','गण्डकी','स्कुल बसले किच्दा बालिकाको मृत्यु');"">स्कुल बसले किच्दा बालिकाको मृत्यु</a>",,
,,
"<a attr-newsid=""9870235"" class=""saveNewsLink"" onclick=""saveNews('9870235',this,'2026-01-26');"" style=""cursor:pointer;""><i class=""icon-save""></i> संग्रह</a>",,
"<a href=""https://ekantipur.com/gandaki-pradesh/2026/01/25/nepali-citizenship-for-a-young-man-born-to-an-indian-father-and-a-nepali-mother-38-51.html"" onclick=""gaEvent('Homepage Category','गण्डकी','भारतीय बुवा र नेपाली आमाबाट जन्मेका युवकलाई नेपाली नागरिकता');""><div class=""placeholder""></div><img alt=""Nepali citizenship for a young man born to an Indian father and a Nepali mother"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/miscellaneous/img-20260125-wa0015-2512026125324-1000x0.jpg&amp;w=301&amp;h=0""/></a>",,
"<a href=""https://ekantipur.com/gandaki-pradesh/2026/01/25/nepali-citizenship-for-a-young-man-born-to-an-indian-father-and-a-nepali-mother-38-51.html"" onclick=""gaEvent('Homepage Category','गण्डकी','भारतीय बुवा र नेपाली आमाबाट जन्मेका युवकलाई नेपाली नागरिकता');""><div class=""placeholder""></div><img alt=""Nepali citizenship for a young man born to an Indian father and a Nepali mother"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/miscellaneous/img-20260125-wa0015-2512026125324-1000x0.jpg&amp;w=301&amp;h=0""/></a>",,
,,
"<a href=""https://ekantipur.com/gandaki-pradesh/2026/01/25/nepali-citizenship-for-a-young-man-born-to-an-indian-father-and-a-nepali-mother-38-51.html"" onclick=""gaEvent('Homepage Category','गण्डकी','भारतीय बुवा र नेपाली आमाबाट जन्मेका युवकलाई नेपाली नागरिकता');"">भारतीय बुवा र नेपाली आमाबाट जन्मेका युवकलाई नेपाली नागरिकता</a>",,
,,
"<a attr-newsid=""9869365"" class=""saveNewsLink"" onclick=""saveNews('9869365',this,'2026-01-25');"" style=""cursor:pointer;""><i class=""icon-save""></i> संग्रह</a>",,
"<a href=""https://ekantipur.com/gandaki-pradesh/2026/01/25/van-accident-in-tharpu-tanahun-13-year-old-girl-dies-07-07.html"" onclick=""gaEvent('Homepage Category','गण्डकी','तनहुँको थर्पुमा भ्यान दुर्घटना, १३ वर्षीया बालिकाको मृत्यु');""><div class=""placeholder""></div><img alt=""Van accident in Tharpu, Tanahun, 13-year-old girl dies"" data-src=""https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2018/default/ekantipur-default-2025.png""/></a>",,
"<a href=""https://ekantipur.com/gandaki-pradesh/2026/01/25/van-accident-in-tharpu-tanahun-13-year-old-girl-dies-07-07.html"" onclick=""gaEvent('Homepage Category','गण्डकी','तनहुँको थर्पुमा भ्यान दुर्घटना, १३ वर्षीया बालिकाको मृत्यु');""><div class=""placeholder""></div><img alt=""Van accident in Tharpu, Tanahun, 13-year-old girl dies"" data-src=""https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2018/default/ekantipur-default-2025.png""/></a>",,
,,
"<a href=""https://ekantipur.com/gandaki-pradesh/2026/01/25/van-accident-in-tharpu-tanahun-13-year-old-girl-dies-07-07.html"" onclick=""gaEvent('Homepage Category','गण्डकी','तनहुँको थर्पुमा भ्यान दुर्घटना, १३ वर्षीया बालिकाको मृत्यु');"">तनहुँको थर्पुमा भ्यान दुर्घटना, १३ वर्षीया बालिकाको मृत्यु</a>",,
,,
"<a attr-newsid=""9868865"" class=""saveNewsLink"" onclick=""saveNews('9868865',this,'2026-01-25');"" style=""cursor:pointer;""><i class=""icon-save""></i> संग्रह</a>",,
"<a href=""https://ekantipur.com/gandaki-pradesh/2026/01/24/gorkha-municipality-mayors-cup-football-tournament-begins-36-38.html"" onclick=""gaEvent('Homepage Category','गण्डकी','गोरखा नगरपालिका मेयर कप फुटबल प्रतियोगिता सुरु');""><div class=""placeholder""></div><img alt=""Gorkha Municipality Mayor\'s Cup football tournament begins"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/sports/foot-ball-pic-1-2412026015110-1000x0.jpg&amp;w=301&amp;h=0""/></a>",,
"<a href=""https://ekantipur.com/gandaki-pradesh/2026/01/24/gorkha-municipality-mayors-cup-football-tournament-begins-36-38.html"" onclick=""gaEvent('Homepage Category','गण्डकी','गोरखा नगरपालिका मेयर कप फुटबल प्रतियोगिता सुरु');""><div class=""placeholder""></div><img alt=""Gorkha Municipality Mayor\'s Cup football tournament begins"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/sports/foot-ball-pic-1-2412026015110-1000x0.jpg&amp;w=301&amp;h=0""/></a>",,
,,
"<a href=""https://ekantipur.com/gandaki-pradesh/2026/01/24/gorkha-municipality-mayors-cup-football-tournament-begins-36-38.html"" onclick=""gaEvent('Homepage Category','गण्डकी','गोरखा नगरपालिका मेयर कप फुटबल प्रतियोगिता सुरु');"">गोरखा नगरपालिका मेयर कप फुटबल प्रतियोगिता सुरु</a>",,
,,
"<a attr-newsid=""9868175"" class=""saveNewsLink"" onclick=""saveNews('9868175',this,'2026-01-24');"" style=""cursor:pointer;""><i class=""icon-save""></i> संग्रह</a>",,
"<a href=""https://ekantipur.com/lumbini-pradesh/2026/01/27/bardiya-administration-under-siege-for-hiring-election-police-based-on-access-44-29.html"" onclick=""gaEvent('Homepage Category','लुम्बिनी','पहुँचका भरमा निर्वाचन प्रहरीमा भर्ना गरिएको भन्दै बर्दिया प्रशासनमा घेराउ');""><div class=""placeholder""></div><img alt=""Bardiya administration under siege over recruitment into election police based on access"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/miscellaneous/img20260127143921-2712026025908-1000x0.jpg&amp;w=301&amp;h=0""/></a>",,
"<a href=""https://ekantipur.com/lumbini-pradesh/2026/01/27/bardiya-administration-under-siege-for-hiring-election-police-based-on-access-44-29.html"" onclick=""gaEvent('Homepage Category','लुम्बिनी','पहुँचका भरमा निर्वाचन प्रहरीमा भर्ना गरिएको भन्दै बर्दिया प्रशासनमा घेराउ');""><div class=""placeholder""></div><img alt=""Bardiya administration under siege over recruitment into election police based on access"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/miscellaneous/img20260127143921-2712026025908-1000x0.jpg&amp;w=301&amp;h=0""/></a>",,
"<a href=""https://ekantipur.com/lumbini-pradesh/2026/01/27/bardiya-administration-under-siege-for-hiring-election-police-based-on-access-44-29.html"" onclick=""gaEvent('Homepage Category','लुम्बिनी','पहुँचका भरमा निर्वाचन प्रहरीमा भर्ना गरिएको भन्दै बर्दिया प्रशासनमा घेराउ');""><div class=""placeholder""></div><img alt=""Bardiya administration under siege over recruitment into election police based on access"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/miscellaneous/img20260127143921-2712026025908-1000x0.jpg&amp;w=301&amp;h=0""/></a>",,
"<a href=""https://ekantipur.com/lumbini-pradesh/2026/01/27/bardiya-administration-under-siege-for-hiring-election-police-based-on-access-44-29.html"" onclick=""gaEvent('Homepage Category','लुम्बिनी','पहुँचका भरमा निर्वाचन प्रहरीमा भर्ना गरिएको भन्दै बर्दिया प्रशासनमा घेराउ');""><div class=""placeholder""></div><img alt=""Bardiya administration under siege over recruitment into election police based on access"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/miscellaneous/img20260127143921-2712026025908-1000x0.jpg&amp;w=301&amp;h=0""/></a>",,
,,
"<a href=""https://ekantipur.com/lumbini-pradesh/2026/01/27/bardiya-administration-under-siege-for-hiring-election-police-based-on-access-44-29.html"" onclick=""gaEvent('Homepage Category','लुम्बिनी','पहुँचका भरमा निर्वाचन प्रहरीमा भर्ना गरिएको भन्दै बर्दिया प्रशासनमा घेराउ');"">पहुँचका भरमा निर्वाचन प्रहरीमा भर्ना गरिएको भन्दै बर्दिया प्रशासनमा घेराउ</a>",,
,,
"<a attr-newsid=""9872165"" class=""saveNewsLink"" onclick=""saveNews('9872165',this,'2026-01-27');"" style=""cursor:pointer;""><i class=""icon-save""></i> संग्रह</a>",,
"<a href=""https://ekantipur.com/lumbini-pradesh/2026/01/27/orange-production-in-gulmi-drops-by-32-percent-09-14.html"" onclick=""gaEvent('Homepage Category','लुम्बिनी','गुल्मीमा सुन्तला उत्पादन ३२ प्रतिशतले घट्यो');""><div class=""placeholder""></div><img alt=""Orange production in Gulmi drops by 32 percent"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/miscellaneous/dhurkot-ka-suntala-2712026122239-1000x0.jpg&amp;w=301&amp;h=0""/></a>",,
"<a href=""https://ekantipur.com/lumbini-pradesh/2026/01/27/orange-production-in-gulmi-drops-by-32-percent-09-14.html"" onclick=""gaEvent('Homepage Category','लुम्बिनी','गुल्मीमा सुन्तला उत्पादन ३२ प्रतिशतले घट्यो');""><div class=""placeholder""></div><img alt=""Orange production in Gulmi drops by 32 percent"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/miscellaneous/dhurkot-ka-suntala-2712026122239-1000x0.jpg&amp;w=301&amp;h=0""/></a>",,
